anime_id,name,score,genres,type,episodes,aired_start,premiered,status,studios,source,rating,rank,popularity,favorites,scored_by
35641,Huan Bian Jingling: Dangao Tianxin,,"Adventure, Comedy",TV,40,2012,fall 2012,Finished,Alpha Animation,Original,PG,16585,18439,0,
35656,Oshiri Tantei,,"Comedy, Fantasy, Mystery",TV,10,2018,spring 2018,Finished,Toei Animation,Picture book,PG,18732,13059,2,
10694,Bloods: Inraku no Ketsuzoku 2,6.87,Hentai,OVA,2,2011,summer 2011,Finished,PoRO,Visual novel,Rx,,5030,61,5958
3073,Robby to Kerobby,,Comedy,TV,52,2007,spring 2007,Finished,A-1 Pictures,Original,G,19200,16139,0,
35632,"""Kinako"" Movie x Mameshiba",5.04,Comedy,Special,1,2010,summer 2010,Finished,,Other,G,11883,14684,0,199
35631,Mahouka x Mameshiba,5.15,Comedy,ONA,4,2017,spring 2017,Finished,,Light novel,G,11686,8213,2,1331
35629,Skirt no Naka wa Kedamono deshita.,5.42,"Drama, Hentai",ONA,12,2017,summer 2017,Finished,Magic Bus,Manga,Rx,,2895,104,20688
35628,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,5.7,"Drama, Romance",OVA,1,,,Finished,Tatsunoko Production,Manga,G,10070,14846,0,185
19849,Peeping Life 5.0ch,5.44,"Comedy, Slice of Life",OVA,10,2012,winter 2012,Finished,,Original,G,10961,14169,0,136
10693,Appleseed XIII Remix Movie 2: Yogen,6.26,"Action, Sci-Fi",Movie,1,2011,fall 2011,Finished,"Production I.G, Jinnis Animation Studios",,R,7573,8353,3,1089
48481,Daomu Biji Zhi Qinling Shen Shu,6.6,"Adventure, Mystery, Supernatural",ONA,12,2021,spring 2021,Finished,,Novel,PG-13,5816,8278,39,484
4966,Jigazou,4.65,Comedy,Movie,1,1988,spring 1988,Finished,,Original,G,12362,10074,4,1397
3078,Magical Twilight,5.84,"Comedy, Romance, Hentai",OVA,3,1994,summer 1994,Finished,AIC,Manga,Rx,,10404,5,820
1075,Netrun-mon the Movie,5.16,Comedy,OVA,1,2004,fall 2004,Finished,Studio Hibari,,PG-13,11664,10413,8,966
4940,Sabaku no Kaizoku! Captain Kuppa,,"Action, Adventure",TV,26,2001,summer 2001,Finished,Bee Train,Manga,G,19292,14222,2,
35683,Midnight Crazy Trail,5.21,,Movie,1,2018,winter 2018,Finished,Picona,Original,PG-13,11572,7679,3,205
50097,Mahouka Koukou no Rettousei 10-shuunen Kinen PV,6.27,,ONA,1,2021,summer 2021,Finished,8bit,Light novel,PG-13,7548,14196,0,194
35681,Engimon,5.54,,Movie,1,2018,winter 2018,Finished,"Usagi Ou, Studio Nanahoshi",Original,G,10645,14257,1,114
35680,Time Driver: Bokura ga Kaita Mirai,5.86,,Movie,1,2018,winter 2018,Finished,"Robot Communications, Imagica Imageworks",Original,G,9448,12061,0,151
48486,Oshiri Tantei 5th Season,,"Comedy, Fantasy, Mystery",TV,13,2021,spring 2021,Finished,Toei Animation,Picture book,PG,18741,16840,6,
4943,Yousei Florence,6.39,"Adventure, Fantasy",Movie,1,1985,fall 1985,Finished,,Original,G,6952,10301,3,629
4961,Mushrambo (2008),6.35,"Action, Adventure, Fantasy, Sci-Fi",OVA,2,2008,summer 2008,Finished,Toei Animation,,PG,7144,11055,3,458
1478,City Hunter: Goodbye My Sweetheart,7.49,"Adventure, Comedy",Special,1,1997,spring 1997,Finished,Sunrise,,PG-13,1737,6888,8,2976
10701,Ulysses 31 Pilot,5.67,"Action, Adventure, Sci-Fi",Special,1,1980,,Finished,TMS Entertainment,,G,10206,13837,1,249
50110,Kata no Ato,5.83,"Girls Love, Romance",Movie,1,2020,summer 2020,Finished,,Original,R+,9561,14860,1,232
50111,OTMGirls no Yokiyoki Channel: Birthday Special Story,5.47,"Comedy, Slice of Life",Special,2,2020,fall 2020,Finished,,Other,G,10864,15707,0,167
17157,Nozoki Ana,6.45,"Comedy, Drama, Erotica",OVA,1,2013,winter 2013,Finished,Studio Fantasia,Manga,R+,,2835,137,27565
17159,Peeping Life Specials,4.89,"Comedy, Slice of Life",Special,2,2009,,Finished,,Original,PG,12091,14149,0,244
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,6.3,Hentai,OVA,1,2013,fall 2013,Finished,Seven,Visual novel,Rx,,6922,31,2675
50136,Sharedol,6.35,,ONA,1,2021,fall 2021,Finished,"Toei Animation, Dangun Pictures",Original,PG-13,7149,13312,1,317
17141,Kara The Animation,5.1,Action,TV,5,2013,winter 2013,Finished,,,PG-13,11780,12014,2,187
3066,Joou-sama wa M Dorei,5.29,Hentai,OVA,1,2002,spring 2002,Finished,Image House,Manga,Rx,,10050,5,814
35573,Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no desu ga... Anime Edition,5.91,Hentai,OVA,1,2017,spring 2017,Finished,Studio 9 Maiami,Manga,Rx,,8627,11,1659
38865,Bitch Gakuen ga Seijun na Hazu ga Nai!!? The Animation,6.34,Hentai,OVA,2,2019,winter 2019,Finished,Anime Antenna Iinkai,Visual novel,Rx,,8243,11,1822
35566,Koe no Katachi Specials,7.08,,Special,2,2017,spring 2017,Finished,Kyoto Animation,Manga,PG-13,3626,4230,41,6394
38866,Seikatsu Shuukan The Animation,7.33,Hentai,OVA,2,2019,winter 2019,Finished,Seven,Manga,Rx,,4692,170,9509
11729,Space Neko Theater,5.23,Comedy,ONA,1,2008,fall 2008,Finished,,Original,PG-13,11523,12482,0,571
38863,Warau Kumo,4.92,Avant Garde,Movie,1,2016,,Finished,,Original,R+,12061,16663,0,178
19889,Genshiken Nidaime Specials,6.67,Comedy,Special,4,2013,summer 2013,Finished,Production I.G,,R,5497,6783,1,2633
50193,Motto! Majime ni Fumajime Kaiketsu Zorori 3rd Season,,"Adventure, Comedy",TV,25,2022,spring 2022,Finished,"Ajia-do, Bandai Namco Pictures",Book,PG,18289,15009,0,
35551,Eievui to Colorful Friends,6.13,Slice of Life,ONA,1,2017,spring 2017,Finished,,Game,G,8229,9633,4,1340
1059,Mutant Turtles: Choujin Densetsu-hen,5.21,"Action, Adventure, Comedy, Sci-Fi",OVA,2,1996,spring 1996,Finished,Bee Media,,PG,11569,9441,9,1522
35543,Turning Mecard W Season 2,5.75,Adventure,TV,26,2017,spring 2017,Finished,,,PG,9866,15102,3,126
35542,Turning Mecard W,5.92,Adventure,TV,26,2016,spring 2016,Finished,,,PG,9202,14755,0,146
35541,Turning Mecard,5.91,Adventure,TV,52,2015,winter 2015,Finished,,,PG,9257,12393,4,388
35558,Ichigo Chocola Flavor,6.18,Hentai,OVA,2,2017,summer 2017,Finished,Studio 9 Maiami,Manga,Rx,,7214,20,2534
50192,Akane wa Tsumare Somerareru,6.53,Hentai,OVA,2,2022,winter 2022,Finished,T-Rex,Manga,Rx,,6926,75,3464
48468,Uchi no Otouto Maji de Dekain Dakedo Mi ni Konai?,7.64,Hentai,OVA,2,2021,spring 2021,Finished,T-Rex,Other,Rx,,4671,250,10063
35581,Oide yo! Mizuryuu Kei Land,7.25,Hentai,OVA,2,2017,summer 2017,Finished,T-Rex,Manga,Rx,,4847,174,8204
38849,"Kaibutsu ga, Umareta Hi.",5.5,Supernatural,Special,1,2017,winter 2017,Finished,,Other,PG,10795,17688,0,121
3070,Wakusei Daikaiju Negadon,5.27,"Action, Fantasy, Sci-Fi",Movie,1,2005,fall 2005,Finished,,Original,PG-13,11416,11353,1,773
50141,Yoshida Katsuko no Yabai wa! SDGs: Araburu! Trouble! Sustainable!,,Comedy,TV,13,2021,fall 2021,Finished,DLE,Original,PG-13,14094,17125,0,
17131,Dennou Sentai Voogie's★Angel: Forever and Ever,5.82,"Action, Comedy, Drama, Sci-Fi",OVA,1,1999,winter 1999,Finished,J.C.Staff,,PG-13,9601,13900,2,132
19859,Yokujou Bazooka The Animation,6.83,Hentai,OVA,1,2013,fall 2013,Finished,Office Takeout,Manga,Rx,,7125,16,2744
50156,Himitsu no Kichi,6.32,Hentai,OVA,2,2022,winter 2022,Finished,Blue bread,Manga,Rx,,8703,9,1441
35610,Chizu no Nai Bouken,5.65,Slice of Life,ONA,1,2017,spring 2017,Finished,,Original,G,10285,15098,0,176
5014,Sango Shou Densetsu: Aoi Umi no Elfie,6.53,"Adventure, Sci-Fi",Movie,1,1986,spring 1986,Finished,Nippon Animation,,G,6219,10878,0,699
40139,Konohakaseki no Natsu,6.14,"Drama, Slice of Life",Movie,1,2014,winter 2014,Finished,,Original,G,8168,15204,0,196
35592,Zton Jingai Animation: A Beautiful Greed Nulu Nulu,6.33,Hentai,OVA,1,2017,spring 2017,Finished,Studio 9 Maiami,Manga,Rx,,6520,36,3664
19875,Robotan,6.18,Comedy,TV,104,1966,fall 1966,Finished,,,G,7990,14112,2,203
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,6.96,"Action, Adventure, Comedy, Mystery",Special,1,2008,summer 2008,Finished,TMS Entertainment,,PG-13,4142,7775,1,2143
10689,Appleseed XIII Remix Movie 1: Yuigon,6.23,"Action, Sci-Fi",Movie,1,2011,spring 2011,Finished,"Production I.G, Jinnis Animation Studios",,R,7710,8434,5,1084
50183,Blue Giant,7.27,,Movie,1,2023,winter 2023,Finished,Nut,Manga,PG-13,2692,5843,25,191
10688,Muybridge no Ito,6.04,"Award Winning, Drama",Movie,1,2011,spring 2011,Finished,,Original,PG-13,8645,10955,4,747
38700,Tsukiyo & Opal,5.09,Avant Garde,Movie,1,2015,winter 2015,Finished,,Original,G,11786,15763,0,201
4406,Mazinger Z tai Ankoku Daishougun,6.57,Action,Movie,1,1974,summer 1974,Finished,Toei Animation,,PG-13,5982,9964,1,1059
36064,Fate/Grand Order,7.54,"Action, Fantasy",Special,,2014,fall 2014,Currently,"ufotable, Shaft, A-1 Pictures, SILVER LINK., Lerche, Lay-duce, CloverWorks, Drive",Game,PG-13,1597,3557,172,6217
3160,Houkago Mania Club: Koi no Hoshii no,5.12,Hentai,OVA,2,2003,summer 2003,Finished,Himajin Planning,Visual novel,Rx,,8730,3,1258
4524,Shenmue: The Movie,5.88,"Action, Adventure",Movie,1,2001,summer 2001,Finished,,Game,PG-13,9379,9972,8,697
3294,Gasshin Sentai Mechander Robo,5.74,"Mystery, Sci-Fi",TV,35,1977,spring 1977,Finished,,,PG-13,9934,12562,2,239
49664,Kimi to Fit Boxing,,Sports,TV,12,2021,fall 2021,Finished,"Imagineer, Story Effect",Game,PG-13,17302,12191,7,
36461,"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu... The Animation",6.49,Hentai,OVA,1,2017,fall 2017,Finished,Office No. 8,Visual novel,Rx,,8204,9,1846
38470,Saimin Seishidou,7.26,Hentai,OVA,6,2019,winter 2019,Finished,T-Rex,Manga,Rx,,4991,163,7134
36447,Lord of Vermilion IV,5.35,Fantasy,ONA,16,2017,summer 2017,Finished,,Game,G,11219,11396,0,229
36473,Love Live! Sunshine!! Recap,6.86,,Special,1,2017,summer 2017,Finished,Sunrise,Original,PG-13,4592,6977,8,2325
17491,Garden,6.47,Hentai,OVA,2,2013,spring 2013,Finished,Office Takeout,Manga,Rx,,5895,51,4903
4541,Vicious,5.77,Hentai,OVA,2,2001,winter 2001,Finished,KKC Animation Production,Manga,Rx,,10532,5,785
19213,Lost Utopia,4.59,"Action, Fantasy, Supernatural",Movie,1,2007,,Finished,Mirai Film,,G,12416,11914,0,658
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,6.63,Hentai,OVA,2,2006,spring 2006,Finished,Dream Entertainment,Visual novel,Rx,,6555,39,3317
4553,Sukima no Kuni no Polta,5.68,Fantasy,TV,13,2005,fall 2005,Finished,,,G,10138,15257,2,137
4555,Yakata Jukujo,6.03,Hentai,OVA,2,2007,fall 2007,Finished,Y.O.U.C,Visual novel,Rx,,7892,5,2109
36440,Ku Pao Ying Xiong,5.53,"Action, Adventure, Fantasy",ONA,26,2017,summer 2017,Finished,B.CMAY PICTURES,Game,,10664,8873,6,512
55078,Bubble Bubble Cook 2nd Season,,Gourmet,TV,52,2011,fall 2011,Finished,Studio Vandal,Original,G,15010,24369,0,
3300,Romance wa Tsurugi no Kagayaki II,5.99,"Action, Comedy, Fantasy, Hentai",OVA,6,2001,winter 2001,Finished,"Arms, Triple X",Visual novel,Rx,,10471,4,609
4511,Hoero! Bun Bun,6.47,"Adventure, Slice of Life",TV,39,1980,fall 1980,Finished,,,G,6524,12565,2,292
38446,Larva Island,5.61,Comedy,ONA,13,2018,fall 2018,Finished,,Original,G,10422,14207,0,308
4494,Enyoku,6.18,Hentai,OVA,1,2007,spring 2007,Finished,Studio Jam,Manga,Rx,,8502,9,1775
4495,Hyakkiyakou: Warashi,5.08,Hentai,OVA,1,2000,fall 2000,Finished,Sonsan Kikaku,Manga,Rx,,12714,1,287
3303,Momiji,6.1,Hentai,OVA,4,2002,spring 2002,Finished,Shura,Visual novel,Rx,,9608,9,1009
36502,MahoYome,6.63,,ONA,24,2017,fall 2017,Finished,"W-Toon Studio, DMM.futureworks",Manga,G,5695,5923,13,3715
36501,MahoYome: Aisatsu,5.99,,ONA,1,2017,fall 2017,Finished,"W-Toon Studio, DMM.futureworks",Manga,G,8893,6202,4,3685
4521,Watt Poe to Bokura no Ohanashi,5.99,"Adventure, Sci-Fi",OVA,1,1988,summer 1988,Finished,Kaname Productions,,PG,8868,13311,0,281
38453,Natural Vacation The Animation,6.84,Hentai,OVA,1,2018,fall 2018,Finished,T-Rex,Visual novel,Rx,,7552,18,2219
4502,Stringendo+Accelerando Ultimatum Sera,7.18,Hentai,OVA,3,2008,spring 2008,Finished,Maboroshi Koubou,Manga,Rx,,5143,67,6063
49654,Hakubunchou no Shiro,6.16,Slice of Life,ONA,1,2020,fall 2020,Finished,,Original,G,8086,17024,0,155
54755,UniteUp! Furikaeranai to,6.02,,Special,1,2023,winter 2023,Finished,CloverWorks,Music,PG-13,8716,14471,2,150
38461,Timing (Movie),5.93,"Mystery, Suspense",Movie,1,2014,fall 2014,Finished,,Other,R,9126,11988,3,189
3301,Septem Charm Magical Kanan,5.93,Hentai,OVA,4,2000,summer 2000,Finished,Arms,Visual novel,Rx,,9742,2,826
36486,Lalala Lala-chan ★Uchuu ni Muchuu★,,"Adventure, Fantasy",TV,12,2017,fall 2017,Finished,Usagi Ou,Other,PG,17606,17332,0,
4498,Ikenie,5.47,Hentai,OVA,1,1999,spring 1999,Finished,Y.O.U.C,Manga,Rx,,10606,2,721
4492,Seisen Gakuin,5.61,Hentai,OVA,1,2007,spring 2007,Finished,Studio Jam,Original,Rx,,8942,9,1114
4557,Handle With Care..,4.97,Hentai,OVA,1,2002,winter 2002,Finished,Shindeban Film,Visual novel,Rx,,12197,1,260
4560,Matou Kitan Zankan!,4.96,Hentai,OVA,2,1996,summer 1996,Finished,AIC,Manga,Rx,,12685,1,290
10780,Dead Heat,5.35,"Action, Sci-Fi, Sports",OVA,1,1987,summer 1987,Finished,Sunrise,,PG-13,11241,11517,0,639
49752,Kaihouku: Chikan Harem,5.41,Hentai,OVA,1,2007,winter 2007,Finished,Studio Jam,Visual novel,Rx,,14654,0,168
10779,Eroge! H mo Game mo Kaihatsu Zanmai,7.55,Hentai,OVA,6,2011,summer 2011,Finished,Collaboration Works,Visual novel,Rx,,2640,883,29066
19261,Gintama x Mameshiba,6.72,Comedy,Special,6,2013,fall 2013,Finished,,Manga,G,5218,5286,56,5363
49760,Zoku Oujo & Onna Kishi W Do Gehin Roshutsu: Chijoku no Misemono Dorei,5.33,Hentai,OVA,2,2021,fall 2021,Finished,Anime Antenna Iinkai,Visual novel,Rx,,10069,4,947
49739,Snickers x Shingeki no Kyojin,6.0,Comedy,Special,2,2019,fall 2019,Finished,Wit Studio,,PG-13,8847,8961,14,1643
49762,Mama x Holic: Miwaku no Mama to Amaama Kankei - The Animation,7.11,Hentai,OVA,2,2021,fall 2021,Finished,Seven,Visual novel,Rx,,8073,24,2135
1150,Legend of Crystania,5.95,"Action, Adventure, Fantasy, Supernatural",OVA,3,1996,fall 1996,Finished,Triangle Staff,,R,9044,7700,7,1820
4567,Armageddon,3.79,"Action, Adventure, Sci-Fi",Movie,1,1996,winter 1996,Finished,,Manga,PG-13,12632,11185,2,736
4575,Junk Story: Tetsukuzu Monogatari,4.72,"Action, Sci-Fi, Hentai",OVA,1,1999,winter 1999,Finished,Ripple Film,Manga,Rx,,12146,1,330
36368,Katasumi no Uroko,6.5,"Adventure, Drama, Fantasy",Movie,1,2015,,Finished,,Original,G,6397,13180,3,390
19271,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,6.31,Sports,Movie,1,2002,summer 2002,Finished,Sunrise,,G,7364,12740,1,291
49771,Fire Emblem Heroes: Chibi Playhouse,5.98,"Comedy, Fantasy",ONA,3,2021,summer 2021,Finished,,Game,G,8945,14988,0,217
4558,Yukiyo Ichiya Monogatari,5.54,Hentai,OVA,3,2004,winter 2004,Finished,Schoolzone,Original,Rx,,10571,2,785
1154,Mother: Saigo no Shoujo Eve,5.44,"Adventure, Drama, Sci-Fi",Movie,1,1993,fall 1993,Finished,Toei Animation,,PG-13,10959,11470,2,512
49734,Princess Knight☆Catue DVD-BOX Special,5.78,Hentai,Special,1,2012,summer 2012,Finished,Studio 9 Maiami,Visual novel,Rx,,13158,2,233
3278,Kinnikuman: New York Kiki Ippatsu!,6.38,"Action, Comedy, Sports",Movie,1,1986,winter 1986,Finished,Toei Animation,,PG-13,6988,13034,1,218
48654,Bitch na Inane-sama,6.26,Hentai,OVA,4,2021,spring 2021,Finished,Blue bread,Manga,Rx,,7486,35,2693
4561,Zoku Gosenzo San'e,5.37,Hentai,OVA,4,2000,fall 2000,Finished,AIC,Original,Rx,,10865,1,638
4562,Chikan Juunin-tai The Animation,5.87,Hentai,OVA,5,2004,summer 2004,Finished,Sugar Boy,Original,Rx,,9629,7,949
4563,Bakukyuu Hit! Crash B-Daman,6.06,Adventure,TV,50,2006,winter 2006,Finished,,,PG,8548,10520,12,742
48652,Shidoukan Day After The Animation,5.72,Hentai,OVA,2,2021,spring 2021,Finished,Seven,Manga,Rx,,8357,2,2052
38496,Matsuda-ke Curry Battle,5.06,Gourmet,Special,1,2018,fall 2018,Finished,,Original,G,11851,17001,0,132
49700,Arifureta Shokugyou de Sekai Saikyou Picture Drama,5.92,"Comedy, Fantasy",ONA,13,2019,summer 2019,Finished,,Light novel,PG-13,9211,10660,1,678
49708,Shaman King (2021): Funbari Onsen Hanjouki,5.5,Comedy,ONA,10,2021,summer 2021,Finished,AQUA ARIS,,PG-13,10775,11970,3,317
3277,Kinnikuman: Haresugata! Seigi Choujin,6.21,"Action, Comedy, Sports",Movie,1,1985,fall 1985,Finished,Toei Animation,,PG-13,7822,13243,1,201
1160,Gundress,5.4,"Action, Sci-Fi",Movie,1,1999,winter 1999,Finished,Studio Junio,,R+,11076,8627,1,1518
49722,Karakai Jouzu no Takagi-san Movie,8.53,,Movie,1,2022,spring 2022,Finished,Shin-Ei Animation,Manga,PG-13,113,2659,633,22363
1417,Lupin III: Moeyo Zantetsuken!,7.02,"Action, Adventure, Comedy, Mystery",Special,1,1994,summer 1994,Finished,,Manga,R+,3907,6484,5,3638
10792,Haramasete Seiryuu-kun!,6.44,"Comedy, Hentai",OVA,2,2011,spring 2011,Finished,Horannabi,Visual novel,Rx,,6953,13,2557
19233,Around,5.57,Slice of Life,Movie,1,2007,,Finished,,Original,PG-13,10545,11772,1,700
19283,Oyako Rankan The Animation,6.09,Hentai,OVA,1,2013,summer 2013,Finished,Office Takeout,Visual novel,Rx,,8586,2,1441
4491,Choisuji,6.1,Hentai,OVA,2,2007,spring 2007,Finished,Blue Cat,Manga,Rx,,7203,22,2751
4488,Keraku no Ou,5.69,Hentai,OVA,3,2002,summer 2002,Finished,"Image House, Onion Studio",Visual novel,Rx,,10589,6,739
3367,Furusato Japan,6.68,,Movie,1,2007,spring 2007,Finished,WAO World,Original,G,5433,9768,2,868
36611,Bary-san no Shokoku Manyuuki,,Comedy,TV,47,2016,winter 2016,Finished,Kachidoki Studio,Original,G,14854,17846,0,
3362,Oshare Majo Love and Berry: Shiawase no Mahou,5.7,,Movie,1,2007,winter 2007,Finished,TMS Entertainment,Game,PG,10079,12921,1,133
49581,Natsu ga Hajimaru.,6.44,Sports,Special,1,2021,summer 2021,Finished,,Original,G,6679,15924,1,191
17543,D-Spray,6.32,Hentai,OVA,1,2013,winter 2013,Finished,Schoolzone,Visual novel,Rx,,8351,8,1760
1408,Kao no nai Tsuki,6.59,Hentai,OVA,5,2001,fall 2001,Finished,"Imagin, ORADA COMPANY",Visual novel,Rx,,5907,46,4544
19051,Imouto Paradise! 2,7.04,Hentai,OVA,2,2013,summer 2013,Finished,Rabbit Gate,Visual novel,Rx,,4965,64,7144
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,6.49,Hentai,OVA,2,2013,winter 2013,Finished,Nihikime no Dozeu,Visual novel,Rx,,6993,17,2358
17539,Mesu Nochi Torare,6.04,Hentai,OVA,2,2013,spring 2013,Finished,Rabbit Gate,Manga,Rx,,6518,34,3153
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,6.79,Hentai,OVA,2,2013,spring 2013,Finished,Suzuki Mirano,Visual novel,Rx,,6749,20,2751
3350,Kininaru Kimochi,6.04,Hentai,OVA,4,2004,spring 2004,Finished,Schoolzone,Manga,Rx,,8482,11,1602
38410,Cike Wu Liuqi Fanwai,7.51,"Action, Comedy, Drama, Mystery, Romance",ONA,4,2018,summer 2018,Finished,,Original,R,1690,4513,49,12175
3336,Mezame no Hakobune,5.83,Fantasy,OVA,1,2005,spring 2005,Finished,,Other,PG-13,9568,8967,5,1210
3334,Jokuana,5.52,Hentai,OVA,2,2007,winter 2007,Finished,Y.O.U.C,Visual novel,Rx,,9741,3,852
54772,"Ququ Bucai, Zaixia Yeguai",6.39,"Action, Adventure, Comedy, Fantasy",ONA,12,2023,spring 2023,Currently,Kung Fu Frog Animation,Manga,,6942,9842,13,227
3329,Izumo (2003),5.86,"Adventure, Comedy, Fantasy, Hentai",OVA,5,2003,winter 2003,Finished,Studio Jam,Visual novel,Rx,,9304,3,760
36618,Flowering Heart 2,5.91,,TV,26,2017,spring 2017,Finished,,Original,G,9229,11007,9,441
49572,Quanzhi Fashi VI,6.88,"Action, Fantasy",ONA,,2023,spring 2023,Currently,Foch Films,Web novel,PG-13,4472,5422,119,338
19009,DS Anime Soushuuhen '98,6.06,"Comedy, Fantasy",OVA,1,1998,,Finished,,Game,G,8551,14269,5,217
36643,Kairisei Million Arthur,5.48,Fantasy,ONA,2,2014,fall 2014,Finished,,Card game,G,10846,13162,1,248
36642,Kakusansei Million Arthur,5.41,Fantasy,ONA,1,2012,winter 2012,Finished,,Card game,G,11065,12780,0,298
36641,Grand Marche no Meikyuu,5.58,Fantasy,ONA,1,2016,summer 2016,Finished,,Game,G,10515,17504,0,106
48697,Eroge de Subete wa Kaiketsu Dekiru! The Animation,7.39,Hentai,OVA,2,2021,spring 2021,Finished,Seven,Manga,Rx,,6652,70,3579
36638,Tenkyuu no Arculs,5.41,Fantasy,ONA,1,2016,spring 2016,Finished,,Game,G,11051,16661,0,135
36622,Hamaneko,5.32,Slice of Life,Special,1,2014,fall 2014,Finished,,Original,G,11313,16179,0,170
36637,Akashic Re:cords,6.42,Fantasy,ONA,1,2016,fall 2016,Finished,,Game,G,6748,9090,9,1033
4418,Catman Series II,6.11,"Comedy, Fantasy, Slice of Life",ONA,8,2002,,Finished,,Original,PG-13,8306,11654,2,708
4419,Catman,5.93,"Comedy, Fantasy, Slice of Life",ONA,7,2002,,Finished,,Original,PG-13,9140,9582,11,1090
1407,Stainless Night,6.05,"Girls Love, Hentai",OVA,2,1995,fall 1995,Finished,OLM,Manga,Rx,,7766,21,2046
3370,Natural: Another,5.92,"Romance, Hentai",OVA,2,2000,winter 2000,Finished,"Arms, Triple X",Visual novel,Rx,,10329,0,757
4421,Moetan Specials,6.46,"Comedy, Ecchi",Special,2,2007,fall 2007,Finished,Actas,,R+,6555,7568,2,2693
36624,4-shuunen Monst? Shiru ka yo!,4.65,Comedy,Special,1,2017,fall 2017,Finished,,Game,G,12355,13728,0,251
38386,Koukyousei Million Arthur,5.45,Fantasy,ONA,1,2018,summer 2018,Finished,,Game,G,10935,11710,0,296
4490,Soap no Moko-chan,6.02,Hentai,OVA,1,1996,spring 1996,Finished,Atorie A.B.C.,Manga,Rx,,10890,5,680
19101,Shin Hitou Meguri,6.21,Hentai,OVA,2,2013,summer 2013,Finished,PoRO,Visual novel,Rx,,6901,7,2726
38419,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,6.56,"Action, Adventure",Movie,1,2016,fall 2016,Finished,,Manga,G,6003,6973,7,1682
36551,Lalala Lala-chan: Patapata Daisensou,,"Adventure, Fantasy",TV,12,2016,fall 2016,Finished,Usagi Ou,Original,G,17609,17699,0,
3320,Harbor Light Monogatari: Fashion Lala yori,5.21,,OVA,1,1988,winter 1988,Finished,Pierrot,Original,PG-13,11561,10538,1,772
3309,Mozu no Nie,5.17,"Mystery, Hentai",OVA,1,2003,spring 2003,Finished,Studio Dolphin Night,Visual novel,Rx,,10017,2,879
3308,Heartwork: Symphony of Destruction,6.17,"Action, Hentai",OVA,3,2003,summer 2003,Finished,Kyushu Network Animation,Visual novel,Rx,,8284,13,1580
4473,Shoujo Sect,6.66,"Girls Love, Hentai",OVA,3,2008,summer 2008,Finished,Amarcord,Manga,Rx,,3764,153,13417
4475,Toshi wo Totta Wani,6.2,"Award Winning, Drama",Movie,1,2005,winter 2005,Finished,,Picture book,G,7855,9354,2,1458
36552,Pikachin-Kit,,"Comedy, Sci-Fi",TV,115,2018,winter 2018,Finished,"OLM, Shin-Ei Animation",Original,PG,18893,15014,1,
3307,Moke Moke Taishou Dendo Musume Arisa,6.01,Hentai,OVA,2,2005,spring 2005,Finished,Enzo Animation,Visual novel,Rx,,7746,14,2291
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,6.97,"Action, Adventure, Comedy, Mystery",Special,1,2005,summer 2005,Finished,TMS Entertainment,,PG-13,4091,7162,0,2629
4480,Ryoujoku Guerrilla Kari 3,5.96,Hentai,OVA,2,2008,winter 2008,Finished,Suzuki Mirano,Visual novel,Rx,,9687,8,773
36530,Porong Porong Pororo 6,5.72,,TV,26,2016,spring 2016,Finished,,Original,G,10020,16840,0,106
36529,The iDOLM@STER SideM: 315 Variety Pack! Made In Passion!,6.4,,Special,1,2018,spring 2018,Finished,A-1 Pictures,Game,PG-13,6873,9540,4,354
10810,Pucca (TV) 2nd Season,6.53,"Action, Comedy, Romance",TV,13,2008,spring 2008,Finished,,,G,6214,6629,3,4263
4487,Ebenbourg no Kaze,5.46,Hentai,OVA,2,2003,summer 2003,Finished,Arms,Visual novel,Rx,,10856,2,622
4479,Shitsurakuen,5.28,Hentai,OVA,2,2008,winter 2008,Finished,Y.O.U.C,Original,Rx,,11048,0,558
19103,Mesu Saga: Persona,6.48,Hentai,OVA,1,2013,summer 2013,Finished,T-Rex,Manga,Rx,,7237,27,2521
4469,.hack//G.U. Trilogy: Parody Mode,6.36,"Comedy, Fantasy, Sci-Fi",Special,1,2008,winter 2008,Finished,,Game,PG-13,7060,5891,10,4136
4468,Nagagutsu wo Haita Neko no Bouken,6.64,"Adventure, Fantasy",TV,26,1992,spring 1992,Finished,,,G,5619,12908,5,308
36584,Ki de Tsukurou,5.55,Slice of Life,ONA,1,2013,fall 2013,Finished,,Original,G,10612,17625,0,110
10827,Wizard Girl Ambitious,6.58,"Fantasy, Hentai",OVA,1,2011,summer 2011,Finished,PoRO,Visual novel,Rx,,5658,34,4755
